id,date,week,visitor,home,line,overunder,vscore,hscore,lresult,result,ouresult,vmoneyline,hmoneyline
2603,1991-09-22,4,LARam,SF,7.5,38.0,10,27,-1,-1,-1,,
2604,1991-09-22,4,SEA,KC,7.5,36.0,13,20,1,-1,-1,,
2605,1991-09-22,4,LARai,ATL,-2.5,36.0,17,21,-1,-1,1,,
2606,1991-09-22,4,WAS,CIN,-3.5,43.0,34,27,1,1,1,,
2607,1991-09-22,4,DET,IND,-1.0,37.0,33,24,1,1,1,,
2608,1991-09-22,4,GB,MIA,7.0,38.0,13,16,1,-1,-1,,
2609,1991-09-22,4,HOU,NWE,-12.5,38.0,20,24,-1,-1,1,,
2610,1991-09-22,4,BUF,TB,-8.0,44.0,17,10,-1,1,-1,,
2611,1991-09-16,3,KC,HOU,4.5,43.0,7,17,-1,-1,-1,,
2612,1991-09-15,3,BUF,NYJ,-9.5,46.0,23,20,-1,1,-1,,
2613,1991-09-15,3,LARam,NO,3.0,37.0,7,24,-1,-1,-1,,
2614,1991-09-15,3,NWE,PIT,13.5,36.0,6,20,-1,-1,-1,,
2615,1991-09-15,3,ATL,SD,2.0,40.0,13,10,1,1,-1,,
2616,1991-09-15,3,PHI,DAL,3.5,38.0,24,0,1,1,-1,,
2617,1991-09-15,3,PHO,WAS,9.0,41.0,0,34,-1,-1,-1,,
2618,1991-09-15,3,NYG,CHI,-1.5,34.0,17,20,-1,-1,1,,
2619,1991-09-15,3,CIN,CLE,-3.5,40.0,13,14,-1,-1,-1,,
2620,1991-09-15,3,IND,LARai,8.5,36.0,0,16,-1,-1,-1,,
2621,1991-09-15,3,SEA,DEN,6.0,38.0,10,16,0,-1,-1,,
2622,1991-09-15,3,MIA,DET,-3.0,44.0,13,17,-1,-1,-1,,
2623,1991-09-15,3,TB,GB,3.5,38.0,13,15,1,-1,-1,,
2624,1991-09-15,3,SF,MIN,-3.0,42.0,14,17,-1,-1,-1,,
2625,1991-09-09,2,WAS,DAL,-2.0,40.0,33,31,0,1,1,,
2626,1991-09-08,2,GB,DET,2.0,44.0,14,23,-1,-1,-1,,
2627,1991-09-08,2,PIT,BUF,7.0,42.0,34,52,-1,-1,1,,
2628,1991-09-08,2,IND,MIA,8.0,42.0,6,17,-1,-1,-1,,
2629,1991-09-08,2,CLE,NWE,-1.0,36.0,20,0,1,1,-1,,
2630,1991-09-08,2,PHO,PHI,6.5,36.5,26,10,1,1,-1,,
2631,1991-09-08,2,DEN,LARai,4.0,40.0,13,16,1,-1,-1,,
2632,1991-09-08,2,NYJ,SEA,5.0,36.0,13,20,-1,-1,-1,,
2633,1991-09-08,2,CHI,TB,-3.5,36.0,21,20,-1,1,1,,
2634,1991-09-08,2,LARam,NYG,7.0,38.0,19,13,1,1,-1,,
2635,1991-09-08,2,SD,SF,12.0,38.0,14,34,-1,-1,1,,
2636,1991-09-08,2,NO,KC,6.5,36.0,17,10,1,1,-1,,
2637,1991-09-08,2,MIN,ATL,1.5,41.0,20,19,1,1,-1,,
2638,1991-09-08,2,HOU,CIN,2.5,51.0,30,7,1,1,-1,,
2639,1991-09-02,1,SF,NYG,1.5,37.0,14,16,-1,-1,-1,,
2640,1991-09-01,1,ATL,KC,7.0,42.0,3,14,-1,-1,-1,,
2641,1991-09-01,1,LARai,HOU,2.5,44.0,17,47,-1,-1,1,,
2642,1991-09-01,1,SEA,NO,4.0,35.0,24,27,1,-1,1,,
2643,1991-09-01,1,DET,WAS,7.5,44.0,0,45,-1,-1,1,,
2644,1991-09-01,1,MIN,CHI,2.0,36.0,6,10,-1,-1,-1,,
2645,1991-09-01,1,MIA,BUF,7.0,42.0,31,35,1,-1,1,,
2646,1991-09-01,1,DAL,CLE,-2.5,36.0,26,14,1,1,1,,
2647,1991-09-01,1,CIN,DEN,2.0,45.0,14,45,-1,-1,1,,
2648,1991-09-01,1,PHI,GB,-2.0,44.0,20,3,1,1,-1,,
2649,1991-09-01,1,NWE,IND,9.0,37.0,16,7,1,1,-1,,
2650,1991-09-01,1,TB,NYJ,2.5,40.0,13,16,-1,-1,-1,,
2651,1991-09-01,1,SD,PIT,6.0,36.0,20,26,0,-1,1,,
2652,1991-09-01,1,PHO,LARam,7.0,42.0,24,14,1,1,-1,,
2653,1993-01-31,Superbowl,BUF,DAL,6.5,45.0,17,52,-1,-1,1,,
2654,1993-01-17,CC,DAL,SF,4.0,37.0,30,20,1,1,1,,
2655,1993-01-17,CC,BUF,MIA,-2.5,41.0,29,10,1,1,-1,,
2656,1993-01-10,DP,PHI,DAL,6.5,38.0,10,34,-1,-1,1,,
2657,1993-01-10,DP,SD,MIA,2.0,37.0,0,31,-1,-1,-1,,
2658,1993-01-09,DP,BUF,PIT,2.0,36.0,24,3,1,1,-1,,
2659,1993-01-09,DP,WAS,SF,9.5,39.0,13,20,1,-1,-1,,
2660,1993-01-03,WC,PHI,NO,3.5,35.0,36,20,1,1,1,,
2661,1993-01-03,WC,HOU,BUF,2.0,37.0,38,41,-1,-1,1,,
2662,1993-01-02,WC,WAS,MIN,3.5,37.0,24,7,1,1,-1,,
2663,1993-01-02,WC,KC,SD,3.0,37.0,0,17,-1,-1,-1,,
2664,1992-12-28,17,DET,SF,13.5,37.0,6,24,-1,-1,-1,,
2665,1992-12-27,17,BUF,HOU,-2.5,41.0,3,27,-1,-1,-1,,
2666,1992-12-27,17,CLE,PIT,6.5,32.0,13,23,-1,-1,1,,
2667,1992-12-27,17,GB,MIN,3.0,37.0,7,27,-1,-1,-1,,
2668,1992-12-27,17,IND,CIN,-2.0,34.0,21,17,1,1,1,,
2669,1992-12-27,17,MIA,NWE,-11.0,34.0,16,13,-1,1,-1,,
2670,1992-12-27,17,TB,PHO,7.5,38.0,7,3,1,1,-1,,
2671,1992-12-27,17,ATL,LARam,1.0,45.0,27,38,-1,-1,1,,
2672,1992-12-27,17,SD,SEA,-9.5,34.0,31,14,1,1,1,,
2673,1992-12-27,17,NYG,PHI,8.0,38.0,10,20,-1,-1,-1,,
2674,1992-12-27,17,DEN,KC,7.0,36.0,20,42,-1,-1,1,,
2675,1992-12-27,17,CHI,DAL,12.0,39.0,14,27,-1,-1,1,,
2676,1992-12-26,17,LARai,WAS,13.5,35.0,21,20,1,1,1,,
2677,1992-12-26,17,NO,NYJ,-8.0,33.0,20,0,1,1,-1,,
2678,1992-12-21,16,DAL,ATL,-7.0,42.0,41,17,1,1,1,,
2679,1992-12-20,16,NWE,CIN,4.5,34.0,10,20,-1,-1,-1,,
2680,1992-12-20,16,CHI,DET,3.0,40.0,3,16,-1,-1,-1,,
2681,1992-12-20,16,HOU,CLE,-1.0,36.0,17,14,1,1,-1,,
2682,1992-12-20,16,LARam,GB,6.0,39.0,13,28,-1,-1,1,,
2683,1992-12-20,16,PHO,IND,2.5,35.0,13,16,-1,-1,-1,,
2684,1992-12-20,16,BUF,NO,3.5,39.0,20,16,1,1,-1,,
2685,1992-12-20,16,WAS,PHI,3.0,36.0,13,17,-1,-1,-1,,
2686,1992-12-20,16,MIN,PIT,1.5,35.0,6,3,1,1,-1,,
2687,1992-12-20,16,SEA,DEN,9.0,35.0,6,10,1,-1,-1,,
2688,1992-12-20,16,NYJ,MIA,11.5,37.0,17,19,1,-1,-1,,
2689,1992-12-20,16,SD,LARai,-3.0,35.0,36,14,1,1,1,,
2690,1992-12-19,16,KC,NYG,-7.5,34.0,21,35,-1,-1,1,,
2691,1992-12-19,16,TB,SF,20.0,41.0,14,21,1,-1,-1,,
2692,1992-12-14,15,LARai,MIA,6.5,37.0,7,20,-1,-1,-1,,
2693,1992-12-13,15,SF,MIN,-5.0,41.0,20,17,-1,1,-1,,
2694,1992-12-13,15,ATL,TB,-1.0,41.0,35,7,1,1,1,,
2695,1992-12-13,15,NO,LARam,-5.5,38.0,37,14,1,1,1,,
2696,1992-12-13,15,CLE,DET,-3.5,37.0,14,24,-1,-1,1,,
2697,1992-12-13,15,IND,NYJ,5.5,34.0,10,6,1,1,-1,,
2698,1992-12-13,15,NWE,KC,16.5,33.0,20,27,1,-1,1,,
2699,1992-12-13,15,CIN,SD,14.0,38.0,10,27,-1,-1,-1,,
2700,1992-12-13,15,PHI,SEA,-9.5,34.0,20,17,-1,1,1,,
2701,1992-12-13,15,DAL,WAS,3.0,38.0,17,20,0,-1,-1,,
2702,1992-12-13,15,GB,HOU,7.0,39.0,16,14,1,1,-1,,
2703,1992-12-13,15,PIT,CHI,-3.5,35.0,6,30,-1,-1,1,,
2704,1992-12-12,15,DEN,BUF,14.0,37.0,17,27,1,-1,1,,
2705,1992-12-12,15,NYG,PHO,4.0,37.5,0,19,-1,-1,-1,,
2706,1992-12-07,14,CHI,HOU,11.0,42.0,7,24,-1,-1,-1,,
2707,1992-12-06,14,WAS,NYG,-7.0,35.0,28,10,1,1,1,,
2708,1992-12-06,14,NYJ,BUF,17.0,36.0,24,17,1,1,1,,
2709,1992-12-06,14,CIN,CLE,10.0,33.0,21,37,-1,-1,1,,
2710,1992-12-06,14,IND,NWE,1.5,33.0,6,0,1,1,-1,,
2711,1992-12-06,14,MIA,SF,8.0,42.0,3,27,-1,-1,-1,,
2712,1992-12-06,14,MIN,PHI,5.5,36.0,17,28,-1,-1,1,,
2713,1992-12-06,14,SD,PHO,-4.5,37.0,27,21,1,1,1,,
2714,1992-12-06,14,SEA,PIT,13.5,31.0,14,20,1,-1,1,,
2715,1992-12-06,14,KC,LARai,-2.5,33.0,7,28,-1,-1,1,,
2716,1992-12-06,14,DET,GB,3.5,35.0,10,38,-1,-1,1,,
2717,1992-12-06,14,LARam,TB,1.0,39.0,31,27,1,1,1,,
2718,1992-12-06,14,DAL,DEN,-7.0,35.0,31,27,-1,1,1,,
2719,1992-12-03,14,ATL,NO,10.0,39.0,14,22,1,-1,-1,,
2720,1992-11-30,13,DEN,SEA,-5.5,34.0,13,16,-1,-1,-1,,
2721,1992-11-29,13,MIN,LARam,-2.5,37.0,31,17,1,1,1,,
2722,1992-11-29,13,PHI,SF,6.5,41.0,14,20,1,-1,-1,,
2723,1992-11-29,13,LARai,SD,3.5,35.0,3,27,-1,-1,-1,,
2724,1992-11-29,13,MIA,NO,4.0,37.0,13,24,-1,-1,0,,
2725,1992-11-29,13,PHO,WAS,8.0,36.0,3,41,-1,-1,1,,
2726,1992-11-29,13,PIT,CIN,-7.5,36.0,21,9,1,1,-1,,
2727,1992-11-29,13,TB,GB,5.5,36.0,14,19,1,-1,-1,,
2728,1992-11-29,13,BUF,IND,-16.5,41.0,13,16,-1,-1,-1,,
2729,1992-11-29,13,KC,NYJ,-6.0,35.0,23,7,1,1,-1,,
2730,1992-11-29,13,CHI,CLE,3.5,35.0,14,27,-1,-1,1,,
2731,1992-11-29,13,NWE,ATL,5.5,41.0,0,34,-1,-1,-1,,
2732,1992-11-26,13,NYG,DAL,15.0,41.0,3,30,-1,-1,-1,,
2733,1992-11-26,13,HOU,DET,-1.5,41.0,24,21,1,1,1,,
2734,1992-11-23,12,WAS,NO,4.0,37.0,3,20,-1,-1,-1,,
2735,1992-11-22,12,PHI,NYG,-3.5,35.0,47,34,1,1,1,,
2736,1992-11-22,12,DAL,PHO,-8.5,42.0,16,10,-1,1,-1,,
2737,1992-11-22,12,SF,LARam,-7.0,43.0,27,10,1,1,-1,,
2738,1992-11-22,12,TB,SD,8.5,37.0,14,29,-1,-1,1,,
2739,1992-11-22,12,DEN,LARai,3.5,35.0,0,24,-1,-1,-1,,
2740,1992-11-22,12,KC,SEA,-12.0,32.0,24,14,-1,1,1,,
2741,1992-11-22,12,HOU,MIA,3.5,41.0,16,19,1,-1,-1,,
2742,1992-11-22,12,ATL,BUF,13.0,43.0,14,41,-1,-1,1,,
2743,1992-11-22,12,GB,CHI,5.5,38.0,17,3,1,1,-1,,
2744,1992-11-22,12,DET,CIN,2.5,38.0,19,13,1,1,-1,,
2745,1992-11-22,12,IND,PIT,12.0,33.0,14,30,-1,-1,1,,
2746,1992-11-22,12,CLE,MIN,9.0,37.0,13,17,1,-1,-1,,
2747,1992-11-22,12,NYJ,NWE,-4.5,35.0,3,24,-1,-1,-1,,
2748,1992-11-16,11,BUF,MIA,-1.0,46.5,26,20,1,1,-1,,
2749,1992-11-15,11,CHI,TB,-6.5,41.0,17,20,-1,-1,-1,,
2750,1992-11-15,11,HOU,MIN,7.5,43.0,17,13,1,1,-1,,
2751,1992-11-15,11,DET,PIT,11.0,34.0,14,17,1,-1,-1,,
2752,1992-11-15,11,WAS,KC,1.0,35.0,16,35,-1,-1,1,,
2753,1992-11-15,11,PHO,ATL,4.0,41.5,17,20,1,-1,-1,,
2754,1992-11-15,11,NO,SF,6.0,40.0,20,21,1,-1,1,,
2755,1992-11-15,11,SD,CLE,2.5,31.0,14,13,1,1,-1,,
2756,1992-11-15,11,LARam,DAL,14.5,40.0,27,23,1,1,1,,
2757,1992-11-15,11,PHI,GB,-8.5,35.0,24,27,-1,-1,1,,
2758,1992-11-15,11,NYG,DEN,3.5,37.0,13,27,-1,-1,1,,
2759,1992-11-15,11,CIN,NYJ,6.0,40.0,14,17,1,-1,-1,,
2760,1992-11-15,11,NWE,IND,7.0,32.0,37,34,1,1,1,,
2761,1992-11-15,11,SEA,LARai,14.0,32.0,3,20,-1,-1,-1,,
2762,1992-11-09,10,SF,ATL,-7.0,45.0,41,3,1,1,-1,,
2763,1992-11-08,10,PHO,LARam,5.0,40.0,20,14,1,1,-1,,
2764,1992-11-08,10,MIN,TB,-6.0,40.0,35,7,1,1,1,,
2765,1992-11-08,10,CIN,CHI,9.0,39.0,31,28,1,1,1,,
2766,1992-11-08,10,PIT,BUF,7.0,38.0,20,28,-1,-1,1,,
2767,1992-11-08,10,NO,NWE,-8.0,32.0,31,14,1,1,1,,
2768,1992-11-08,10,GB,NYG,9.0,37.0,7,27,-1,-1,-1,,
2769,1992-11-08,10,LARai,PHI,6.5,33.0,10,31,-1,-1,1,,
2770,1992-11-08,10,MIA,IND,-6.5,38.0,28,0,1,1,-1,,
2771,1992-11-08,10,SD,KC,6.0,35.0,14,16,1,-1,-1,,
2772,1992-11-08,10,DAL,DET,-6.5,41.0,37,3,1,1,-1,,
2773,1992-11-08,10,CLE,HOU,11.0,40.0,24,14,1,1,-1,,
2774,1992-11-08,10,NYJ,DEN,6.0,35.0,16,27,-1,-1,1,,
2775,1992-11-08,10,WAS,SEA,-12.5,33.0,16,3,1,1,-1,,
2776,1992-11-02,9,MIN,CHI,3.5,40.0,38,10,1,1,1,,
2777,1992-11-01,9,CLE,CIN,-2.0,35.0,10,30,-1,-1,1,,
2778,1992-11-01,9,PHI,DAL,4.0,36.0,10,20,-1,-1,-1,,
2779,1992-11-01,9,IND,SD,6.0,38.0,0,26,-1,-1,-1,,
2780,1992-11-01,9,TB,NO,11.5,36.0,21,23,1,-1,1,,
2781,1992-11-01,9,LARam,ATL,5.0,42.0,28,30,1,-1,1,,
2782,1992-11-01,9,NYG,WAS,10.5,38.0,24,7,1,1,-1,,
2783,1992-11-01,9,MIA,NYJ,-6.5,39.0,14,26,-1,-1,1,,
2784,1992-11-01,9,NWE,BUF,19.0,40.0,7,16,1,-1,-1,,
2785,1992-11-01,9,GB,DET,10.0,39.0,27,13,1,1,1,,
2786,1992-11-01,9,SF,PHO,-13.0,44.0,14,24,-1,-1,-1,,
2787,1992-11-01,9,HOU,PIT,-3.0,39.0,20,21,-1,-1,1,,
2788,1992-10-26,8,BUF,NYJ,-8.5,43.0,24,20,-1,1,1,,
2789,1992-10-25,8,WAS,MIN,-2.5,42.0,15,13,-1,1,-1,,
2790,1992-10-25,8,PIT,KC,8.5,36.0,27,3,1,1,-1,,
2791,1992-10-25,8,CHI,GB,-3.5,37.0,30,10,1,1,1,,
2792,1992-10-25,8,CIN,HOU,17.0,44.0,10,26,1,-1,-1,,
2793,1992-10-25,8,IND,MIA,13.5,39.0,31,20,1,1,1,,
2794,1992-10-25,8,CLE,NWE,-4.5,30.0,19,17,-1,1,1,,
2795,1992-10-25,8,SEA,NYG,14.5,32.0,10,23,1,-1,1,,
2796,1992-10-25,8,PHO,PHI,15.0,38.0,3,7,1,-1,-1,,
2797,1992-10-25,8,DAL,LARai,-3.0,36.0,28,13,1,1,1,,
2798,1992-10-25,8,DEN,SD,1.5,33.0,21,24,-1,-1,1,,
2799,1992-10-25,8,DET,TB,2.5,40.0,38,7,1,1,1,,
2800,1992-10-19,7,CIN,PIT,7.5,38.0,0,20,-1,-1,-1,,
2801,1992-10-18,7,NYG,LARam,-1.5,37.0,17,38,-1,-1,1,,
2802,1992-10-18,7,KC,DAL,4.0,38.0,10,17,-1,-1,-1,,
2803,1992-10-18,7,LARai,SEA,-7.0,32.0,19,0,1,1,-1,,
2804,1992-10-18,7,ATL,SF,10.0,45.0,17,56,-1,-1,1,,
2805,1992-10-18,7,PHI,WAS,2.0,38.0,12,16,-1,-1,-1,,
2806,1992-10-18,7,HOU,DEN,-3.0,39.0,21,27,-1,-1,1,,
2807,1992-10-18,7,NO,PHO,-7.0,35.0,30,21,1,1,1,,
2808,1992-10-18,7,GB,CLE,3.0,33.0,6,17,-1,-1,-1,,
2809,1992-10-18,7,NWE,MIA,15.0,39.0,17,38,-1,-1,1,,
2810,1992-10-18,7,SD,IND,2.0,32.0,34,14,1,1,1,,
2811,1992-10-18,7,TB,CHI,5.5,40.0,14,31,-1,-1,1,,
2812,1992-10-15,7,DET,MIN,5.5,43.0,14,31,-1,-1,1,,
2813,1992-10-12,6,DEN,WAS,8.0,38.0,3,34,-1,-1,-1,,
2814,1992-10-11,6,SEA,DAL,18.0,37.0,0,27,-1,-1,-1,,
2815,1992-10-11,6,PIT,CLE,-3.0,33.0,9,17,-1,-1,-1,,
2816,1992-10-11,6,NYJ,IND,-2.0,37.0,3,6,-1,-1,-1,,
2817,1992-10-11,6,PHI,KC,-2.0,34.0,17,24,-1,-1,1,,
2818,1992-10-11,6,ATL,MIA,8.0,44.0,17,21,1,-1,-1,,
2819,1992-10-11,6,SF,NWE,-17.5,39.0,24,12,-1,1,-1,,
2820,1992-10-11,6,LARam,NO,9.0,34.0,10,13,1,-1,-1,,
2821,1992-10-11,6,BUF,LARai,-9.5,42.0,3,20,-1,-1,-1,,
2822,1992-10-11,6,PHO,NYG,8.0,38.0,21,31,-1,-1,1,,
2823,1992-10-11,6,HOU,CIN,-7.0,43.0,38,24,1,1,1,,
2824,1992-10-05,5,DAL,PHI,3.5,39.0,7,31,-1,-1,-1,,
2825,1992-10-04,5,WAS,PHO,-10.0,39.0,24,27,-1,-1,1,,
2826,1992-10-04,5,CHI,MIN,4.0,43.0,20,21,1,-1,-1,,
2827,1992-10-04,5,SEA,SD,3.5,32.0,6,17,-1,-1,-1,,
2828,1992-10-04,5,LARam,SF,15.0,42.0,24,27,1,-1,1,,
2829,1992-10-04,5,NO,DET,0.0,36.0,13,7,1,1,-1,,
2830,1992-10-04,5,IND,TB,10.0,35.0,24,14,1,1,1,,
2831,1992-10-04,5,NYG,LARai,0.0,38.0,10,13,-1,-1,-1,,
2832,1992-10-04,5,GB,ATL,7.5,42.0,10,24,-1,-1,-1,,
2833,1992-10-04,5,MIA,BUF,10.5,50.0,37,10,1,1,-1,,
2834,1992-10-04,5,KC,DEN,1.0,33.0,19,20,0,-1,1,,
2835,1992-10-04,5,NWE,NYJ,10.0,35.0,21,30,1,-1,1,,
2836,1992-09-28,4,LARai,KC,6.0,37.0,7,27,-1,-1,-1,,
2837,1992-09-27,4,SF,NO,-3.0,37.0,16,10,1,1,-1,,
2838,1992-09-27,4,NYJ,LARam,0.0,38.0,10,18,-1,-1,-1,,
2839,1992-09-27,4,BUF,NWE,-14.0,38.0,41,7,1,1,1,,
2840,1992-09-27,4,MIA,SEA,-6.0,35.0,19,17,-1,1,1,,
2841,1992-09-27,4,ATL,CHI,4.5,39.0,31,41,-1,-1,1,,
2842,1992-09-27,4,TB,DET,10.5,41.0,27,23,1,1,1,,
2843,1992-09-27,4,SD,HOU,11.0,41.0,0,27,-1,-1,-1,,
2844,1992-09-27,4,PIT,GB,-3.5,37.0,3,17,-1,-1,-1,,
2845,1992-09-27,4,MIN,CIN,2.0,41.0,42,7,1,1,1,,
2846,1992-09-27,4,DEN,CLE,-4.5,34.0,12,0,1,1,-1,,
2847,1992-09-21,3,NYG,CHI,5.0,37.0,27,14,1,1,1,,
2848,1992-09-20,3,PHO,DAL,13.5,40.0,20,31,1,-1,1,,
2849,1992-09-20,3,CIN,GB,0.0,37.0,23,24,-1,-1,1,,
2850,1992-09-20,3,SF,NYJ,-4.0,41.0,31,14,1,1,1,,
2851,1992-09-20,3,TB,MIN,7.0,39.0,20,26,1,-1,1,,
2852,1992-09-20,3,SEA,NWE,3.0,33.0,10,6,1,1,-1,,
2853,1992-09-20,3,DEN,PHI,6.5,35.0,0,30,-1,-1,-1,,
2854,1992-09-20,3,CLE,LARai,8.5,33.0,28,16,1,1,1,,
2855,1992-09-20,3,PIT,SD,3.0,35.0,23,6,1,1,-1,,
2856,1992-09-20,3,LARam,MIA,8.5,38.0,10,26,-1,-1,-1,,
2857,1992-09-20,3,DET,WAS,9.0,45.0,10,13,1,-1,-1,,
2858,1992-09-20,3,NO,ATL,1.0,37.0,10,7,1,1,-1,,
2859,1992-09-20,3,IND,BUF,17.0,41.0,0,38,-1,-1,-1,,
2860,1992-09-20,3,KC,HOU,5.5,39.0,20,23,1,-1,1,,
2861,1992-09-14,2,MIA,CLE,-2.5,38.0,27,23,1,1,1,,
2862,1992-09-13,2,MIN,DET,3.5,43.0,17,31,-1,-1,1,,
2863,1992-09-13,2,SEA,KC,10.0,33.0,7,26,-1,-1,0,,
2864,1992-09-13,2,CHI,NO,4.0,34.0,6,28,-1,-1,0,,
2865,1992-09-13,2,GB,TB,2.5,37.0,3,31,-1,-1,-1,,
2866,1992-09-13,2,PHI,PHO,-7.0,35.0,31,14,1,1,1,,
2867,1992-09-13,2,NYJ,PIT,-2.5,38.0,10,27,-1,-1,-1,,
2868,1992-09-13,2,SD,DEN,6.5,34.0,13,21,-1,-1,0,,
2869,1992-09-13,2,NWE,LARam,4.0,37.0,0,14,-1,-1,-1,,
2870,1992-09-13,2,DAL,NYG,-3.0,38.0,34,28,1,1,1,,
2871,1992-09-13,2,BUF,SF,3.5,44.0,34,31,1,1,1,,
2872,1992-09-13,2,ATL,WAS,10.0,45.0,17,24,1,-1,-1,,
2873,1992-09-13,2,LARai,CIN,-2.5,37.0,21,24,-1,-1,1,,
2874,1992-09-13,2,HOU,IND,9.0,39.0,20,10,1,1,-1,,
2875,1992-09-07,1,WAS,DAL,-2.0,43.0,10,23,-1,-1,-1,,
2876,1992-09-06,1,LARai,DEN,3.0,36.0,13,17,-1,-1,-1,,
2877,1992-09-06,1,LARam,BUF,11.0,45.0,7,40,-1,-1,1,,
2878,1992-09-06,1,DET,CHI,3.5,37.0,24,27,1,-1,1,,
2879,1992-09-06,1,NYJ,ATL,3.0,43.0,17,20,0,-1,-1,,
2880,1992-09-06,1,PIT,HOU,12.5,45.0,29,24,1,1,1,,
2881,1992-09-06,1,MIN,GB,-5.0,37.0,23,20,-1,1,1,,
2882,1992-09-06,1,SF,NYG,-4.0,37.0,31,14,1,1,1,,
2883,1992-09-06,1,KC,SD,-2.5,35.0,24,10,1,1,-1,,
2884,1992-09-06,1,PHO,TB,1.0,37.0,7,23,-1,-1,-1,,
2885,1992-09-06,1,CLE,IND,-6.0,34.0,3,14,-1,-1,-1,,
2886,1992-09-06,1,CIN,SEA,4.0,37.0,21,3,1,1,-1,,
2887,1992-09-06,1,NO,PHI,3.5,34.0,13,15,1,-1,-1,,
2888,1994-01-30,Superbowl,BUF,DAL,10.5,50.0,13,30,-1,-1,-1,,
2889,1994-01-23,CC,KC,BUF,3.0,39.0,13,30,-1,-1,1,,
2890,1994-01-23,CC,SF,DAL,3.0,48.0,21,38,-1,-1,1,,
2891,1994-01-16,DP,GB,DAL,13.5,42.0,17,27,1,-1,1,,
2892,1994-01-16,DP,KC,HOU,7.0,41.5,28,20,1,1,1,,
2893,1994-01-15,DP,NYG,SF,8.0,41.5,3,44,-1,-1,1,,
2894,1994-01-15,DP,LARai,BUF,7.0,33.5,23,29,1,-1,1,,
2895,1994-01-09,WC,MIN,NYG,6.5,33.0,10,17,-1,-1,-1,,
2896,1994-01-09,WC,DEN,LARai,2.0,41.0,24,42,-1,-1,1,,
2897,1994-01-08,WC,GB,DET,1.5,38.5,28,24,1,1,1,,
2898,1994-01-08,WC,PIT,KC,7.5,36.0,24,27,1,-1,1,,
2899,1994-01-03,18,PHI,SF,10.5,41.0,37,34,1,1,1,,
2900,1994-01-02,18,NYJ,HOU,5.5,38.5,0,24,-1,-1,-1,,
2901,1994-01-02,18,PHO,ATL,2.0,41.0,27,10,1,1,-1,,
2902,1994-01-02,18,CHI,LARam,-3.0,33.0,6,20,-1,-1,-1,,
2903,1994-01-02,18,GB,DET,-1.0,37.0,20,30,-1,-1,1,,
2904,1994-01-02,18,MIA,NWE,0.0,34.0,27,33,-1,-1,1,,
2905,1994-01-02,18,BUF,IND,-11.0,36.0,30,10,1,1,1,,
2906,1994-01-02,18,CIN,NO,6.0,34.0,13,20,-1,-1,-1,,
2907,1994-01-02,18,DAL,NYG,-6.5,35.0,16,13,-1,1,-1,,
2908,1994-01-02,18,CLE,PIT,5.0,33.0,9,16,-1,-1,-1,,
2909,1994-01-02,18,DEN,LARai,3.0,38.5,30,33,0,-1,1,,
2910,1994-01-02,18,SD,TB,0.0,38.0,32,17,1,1,1,,
2911,1994-01-02,18,SEA,KC,8.5,34.0,24,34,-1,-1,1,,
2912,1993-12-31,18,MIN,WAS,-7.0,33.0,14,9,-1,1,-1,,
2913,1993-12-27,17,MIA,SD,1.0,38.0,20,45,-1,-1,1,,
2914,1993-12-26,17,ATL,CIN,-3.5,34.0,17,21,-1,-1,1,,
2915,1993-12-26,17,CLE,LARam,-2.0,35.0,42,14,1,1,1,,
2916,1993-12-26,17,WAS,DAL,17.0,38.0,3,38,-1,-1,1,,
2917,1993-12-26,17,DET,CHI,3.0,28.0,20,14,1,1,1,,
2918,1993-12-26,17,TB,DEN,13.5,38.0,17,10,1,1,-1,,
2919,1993-12-26,17,NYJ,BUF,7.0,31.0,14,16,1,-1,-1,,
2920,1993-12-26,17,LARai,GB,3.0,32.5,0,28,-1,-1,-1,,
2921,1993-12-26,17,KC,MIN,-3.0,37.0,10,30,-1,-1,1,,
2922,1993-12-26,17,IND,NWE,6.0,28.0,0,38,-1,-1,1,,
2923,1993-12-26,17,NO,PHI,3.0,29.5,26,37,-1,-1,1,,
2924,1993-12-26,17,PIT,SEA,-3.0,36.0,6,16,-1,-1,-1,,
2925,1993-12-26,17,NYG,PHO,-3.0,35.0,6,17,-1,-1,-1,,
2926,1993-12-25,17,HOU,SF,7.5,47.0,10,7,1,1,-1,,
2927,1993-12-20,16,NYG,NO,1.0,35.5,24,14,1,1,1,,
2928,1993-12-19,16,TB,LARai,9.5,37.0,20,27,1,-1,1,,
2929,1993-12-19,16,PHO,SEA,2.0,35.5,30,27,1,1,1,,
2930,1993-12-19,16,BUF,MIA,3.5,36.0,47,34,1,1,1,,
2931,1993-12-19,16,HOU,PIT,3.5,36.0,26,17,1,1,1,,
2932,1993-12-19,16,LARam,CIN,-1.0,32.5,3,15,-1,-1,-1,,
2933,1993-12-19,16,NWE,CLE,5.5,31.0,20,17,1,1,1,,
2934,1993-12-19,16,SF,DET,-8.0,41.0,55,17,1,1,1,,
2935,1993-12-19,16,MIN,GB,6.5,33.5,21,17,1,1,1,,
2936,1993-12-19,16,PHI,IND,-1.5,32.5,20,10,1,1,-1,,
2937,1993-12-19,16,SD,KC,8.5,36.0,24,28,1,-1,1,,
2938,1993-12-19,16,ATL,WAS,-3.0,37.0,17,30,-1,-1,1,,
